cik,gvkey,conm,DATADATE1,DATADATE2,SOURCE,coname,FNDATE,LNDATE,N10K,N10K_NT,N10K_A,N10Q,N10Q_NT,N10Q_A,NDEF,N8K,NTOT,FLAG
0001464623,183008,NATCORE TECHNOLOGY INC,31DEC2011,31DEC2017,COMPN,NATCORE TECHNOLOGY INC.,21MAY2009,25APR2019,0,0,0,0,0,0,0,0,88,3
0000754813,183022,HEALTHWAREHOUSE.COM INC,31DEC2008,31DEC2016,COMPN,"HEALTHWAREHOUSE.COM, INC.",15AUG1995,20APR2017,47,8,17,86,15,10,31,144,729,3
0000754813,183022,HEALTHWAREHOUSE.COM INC,31DEC2008,31DEC2016,COMPN,"HEALTHWAREHOUSE.COM, INC.",15AUG1995,20APR2017,47,8,17,86,15,10,31,144,729,3
0000754813,183022,HEALTHWAREHOUSE.COM INC,31DEC2008,31DEC2016,COMPN,"HEALTHWAREHOUSE.COM, INC.",15AUG1995,20APR2017,47,8,17,86,15,10,31,144,729,3
0000754813,183022,HEALTHWAREHOUSE.COM INC,31DEC2008,31DEC2016,COMPN,"HEALTHWAREHOUSE.COM, INC.",15AUG1995,20APR2017,47,8,17,86,15,10,31,144,729,3
0001527590,183029,READY CAPITAL CORP,31DEC2015,31DEC2018,COMPN,READY CAPITAL CORP,09AUG2011,10JAN2020,9,0,2,20,0,0,8,93,389,3
0001527590,183029,READY CAPITAL CORP,31DEC2015,31DEC2018,COMPN,READY CAPITAL CORP,09AUG2011,10JAN2020,9,0,2,20,0,0,8,93,389,3
0001527590,183029,READY CAPITAL CORP,31DEC2015,31DEC2018,COMPN,READY CAPITAL CORP,09AUG2011,10JAN2020,9,0,2,20,0,0,8,93,389,3
0001454741,183036,EATON VANCE NATL MUN OPP TR,,,COMPN,EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST,26JAN2009,19NOV2019,0,0,0,0,0,0,11,0,165,2
0001454741,183036,EATON VANCE NATL MUN OPP TR,,,COMPN,EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST,26JAN2009,19NOV2019,0,0,0,0,0,0,11,0,165,2
0001463398,183041,CHEMSPEC INTL LTD  -ADR,31DEC2007,31DEC2010,COMPN,CHEMSPEC INTERNATIONAL LTD,26MAY2009,08SEP2011,0,0,0,0,0,0,0,0,69,2
0000703329,183046,FIRST FARMERS & MERCHANTS CP,31DEC2015,31DEC2017,COMPN,FIRST FARMERS & MERCHANTS CORP,15AUG1994,20MAY2016,32,1,9,74,1,8,23,60,377,3
0000904350,183065,BALINCAN USA INC,31DEC2007,31DEC2009,COMPN,"BALINCAN USA, INC.",14AUG1996,16OCT2015,32,9,9,61,8,9,12,124,362,3
0000904350,183065,BALINCAN USA INC,31DEC2007,31DEC2009,COMPN,"BALINCAN USA, INC.",14AUG1996,16OCT2015,32,9,9,61,8,9,12,124,362,3
0000904350,183065,BALINCAN USA INC,31DEC2007,31DEC2009,COMPN,"BALINCAN USA, INC.",14AUG1996,16OCT2015,32,9,9,61,8,9,12,124,362,3
0000904350,183065,BALINCAN USA INC,31DEC2007,31DEC2009,COMPN,"BALINCAN USA, INC.",14AUG1996,16OCT2015,32,9,9,61,8,9,12,124,362,3
0000904350,183065,BALINCAN USA INC,31DEC2007,31DEC2009,COMPN,"BALINCAN USA, INC.",14AUG1996,16OCT2015,32,9,9,61,8,9,12,124,362,3
0000904350,183065,BALINCAN USA INC,31DEC2007,31DEC2009,COMPN,"BALINCAN USA, INC.",14AUG1996,16OCT2015,32,9,9,61,8,9,12,124,362,3
0001465317,183066,DUOYUAN GLOBAL WATER  -ADR,31DEC2007,31DEC2010,COMPN,DUOYUAN GLOBAL WATER INC.,01JUN2009,15OCT2012,0,0,0,0,0,0,0,0,64,3
0001426707,183078,ENVIRORESOLUTIONS INC,31DEC2007,31DEC2008,COMPN,ENVIRORESOLUTIONS INC,06FEB2008,17DEC2009,0,0,0,0,0,0,0,0,5,3
0001435387,183085,DISCOVERY ENERGY CORP,28FEB2013,28FEB2019,COMPN,DISCOVERY ENERGY CORP.,14JUL2008,23SEP2019,18,6,1,51,17,2,2,65,204,3
0001435387,183085,DISCOVERY ENERGY CORP,28FEB2013,28FEB2019,COMPN,DISCOVERY ENERGY CORP.,14JUL2008,23SEP2019,18,6,1,51,17,2,2,65,204,3
0001006384,183100,GOLDEN ELEPHANT GLASS TECH,31DEC2007,31DEC2009,COMPN,"GOLDEN ELEPHANT GLASS TECHNOLOGY, INC.",22JUL1996,22DEC2014,16,6,1,41,10,1,2,36,166,3
0001006384,183100,GOLDEN ELEPHANT GLASS TECH,31DEC2007,31DEC2009,COMPN,"GOLDEN ELEPHANT GLASS TECHNOLOGY, INC.",22JUL1996,22DEC2014,16,6,1,41,10,1,2,36,166,3
0001006384,183100,GOLDEN ELEPHANT GLASS TECH,31DEC2007,31DEC2009,COMPN,"GOLDEN ELEPHANT GLASS TECHNOLOGY, INC.",22JUL1996,22DEC2014,16,6,1,41,10,1,2,36,166,3
0001006384,183100,GOLDEN ELEPHANT GLASS TECH,31DEC2007,31DEC2009,COMPN,"GOLDEN ELEPHANT GLASS TECHNOLOGY, INC.",22JUL1996,22DEC2014,16,6,1,41,10,1,2,36,166,3
0001459450,183101,MYREXIS INC,30JUN2004,30JUN2013,COMPN,"MYREXIS, INC.",01APR2009,31JUL2013,7,0,2,12,0,0,9,42,255,3
0001459450,183101,MYREXIS INC,30JUN2004,30JUN2013,COMPN,"MYREXIS, INC.",01APR2009,31JUL2013,7,0,2,12,0,0,9,42,255,3
0001075773,183104,TREATY ENERGY CORP,31DEC2007,31DEC2012,COMPN,TRIMERICA ENERGY CORP,10NOV1999,17NOV2015,29,12,3,72,22,9,3,53,222,3
0001075773,183104,TREATY ENERGY CORP,31DEC2007,31DEC2012,COMPN,TRIMERICA ENERGY CORP,10NOV1999,17NOV2015,29,12,3,72,22,9,3,53,222,3
0001075773,183104,TREATY ENERGY CORP,31DEC2007,31DEC2012,COMPN,TRIMERICA ENERGY CORP,10NOV1999,17NOV2015,29,12,3,72,22,9,3,53,222,3
0001075773,183104,TREATY ENERGY CORP,31DEC2007,31DEC2012,COMPN,TRIMERICA ENERGY CORP,10NOV1999,17NOV2015,29,12,3,72,22,9,3,53,222,3
0001425905,183105,NANOTECH ENTERTAINMENT INC,30JUN2013,30JUN2013,COMPN,"NANOTECH ENTERTAINMENT, INC.",12FEB2008,26JUN2012,5,2,1,12,5,1,0,11,38,3
0001425905,183105,NANOTECH ENTERTAINMENT INC,30JUN2013,30JUN2013,COMPN,"NANOTECH ENTERTAINMENT, INC.",12FEB2008,26JUN2012,5,2,1,12,5,1,0,11,38,3
0001465885,183108,WESTERN ASSET MTG CAPITAL CP,31DEC2012,31DEC2018,COMPN,WESTERN ASSET MORTGAGE CAPITAL CORP,12JUN2009,07FEB2020,9,2,0,23,0,1,8,65,331,3
0000876160,183116,BERMAN CENTER INC,31DEC2006,31DEC2007,COMPN,"BERMAN CENTER, INC.",17JUN1996,05JUN2012,8,3,1,16,5,1,0,31,103,3
0000876160,183116,BERMAN CENTER INC,31DEC2006,31DEC2007,COMPN,"BERMAN CENTER, INC.",17JUN1996,05JUN2012,8,3,1,16,5,1,0,31,103,3
0001057695,183123,NETWORK 1 FINANCIAL GRP INC,31DEC2007,30JUN2011,COMPN,"NETWORK 1 FINANCIAL GROUP, INC.",26MAR1998,15APR2015,24,6,5,55,11,4,11,51,225,3
0001057695,183123,NETWORK 1 FINANCIAL GRP INC,31DEC2007,30JUN2011,COMPN,"NETWORK 1 FINANCIAL GROUP, INC.",26MAR1998,15APR2015,24,6,5,55,11,4,11,51,225,3
0001057695,183123,NETWORK 1 FINANCIAL GRP INC,31DEC2007,30JUN2011,COMPN,"NETWORK 1 FINANCIAL GROUP, INC.",26MAR1998,15APR2015,24,6,5,55,11,4,11,51,225,3
0001057695,183123,NETWORK 1 FINANCIAL GRP INC,31DEC2007,30JUN2011,COMPN,"NETWORK 1 FINANCIAL GROUP, INC.",26MAR1998,15APR2015,24,6,5,55,11,4,11,51,225,3
0000771617,183127,LEGACY HOLDINGS INC,31DEC2007,31DEC2007,COMPN,"LEGACY HOLDING, INC.",10FEB1995,10DEC2012,18,2,3,42,0,1,2,1,72,3
0000771617,183127,LEGACY HOLDINGS INC,31DEC2007,31DEC2007,COMPN,"LEGACY HOLDING, INC.",10FEB1995,10DEC2012,18,2,3,42,0,1,2,1,72,3
0000843006,183139,ISSUER DIRECT CORP,31DEC2007,31DEC2018,COMPN,ISSUER DIRECT CORP,10AUG1995,15JAN2020,33,5,5,69,4,3,30,110,464,3
0000843006,183139,ISSUER DIRECT CORP,31DEC2007,31DEC2018,COMPN,ISSUER DIRECT CORP,10AUG1995,15JAN2020,33,5,5,69,4,3,30,110,464,3
0000843006,183139,ISSUER DIRECT CORP,31DEC2007,31DEC2018,COMPN,ISSUER DIRECT CORP,10AUG1995,15JAN2020,33,5,5,69,4,3,30,110,464,3
0001037628,183140,CAREER COLLEGE HOLDING CO,,,FDATE,GLOBALMEDIA COM,11DEC1997,22AUG2005,7,1,3,20,1,10,3,13,75,2
0001037628,183140,CAREER COLLEGE HOLDING CO,,,FDATE,GLOBALMEDIA COM,11DEC1997,22AUG2005,7,1,3,20,1,10,3,13,75,2
0001451654,183148,PETROSONIC ENERGY INC,31OCT2010,31DEC2015,COMPN,"PETROSONIC ENERGY, INC.",19DEC2008,23AUG2019,18,4,6,34,5,4,0,26,125,3
0001451654,183148,PETROSONIC ENERGY INC,31OCT2010,31DEC2015,COMPN,"PETROSONIC ENERGY, INC.",19DEC2008,23AUG2019,18,4,6,34,5,4,0,26,125,3
0001082384,183152,CHINA GREEN MATERIAL TECH,31DEC2005,31DEC2010,COMPN,"CHINA GREEN MATERIAL TECHNOLOGIES, INC.",22JUL1999,18DEC2013,27,8,6,47,6,5,3,45,177,3
0001082384,183152,CHINA GREEN MATERIAL TECH,31DEC2005,31DEC2010,COMPN,"CHINA GREEN MATERIAL TECHNOLOGIES, INC.",22JUL1999,18DEC2013,27,8,6,47,6,5,3,45,177,3
0001391750,183155,VERACITY MANAGEMENT GLOBAL,30JUN2007,30JUN2015,COMPN,"VERACITY MANAGEMENT GLOBAL, INC.",08MAR2007,03JUN2016,15,5,1,40,9,3,1,6,83,3
0001462586,183198,WESTERN ASSET INVST GR DF OP,,,COMPN,WESTERN ASSET INVESTMENT GRADE DEFINED OPPORTUNITY,24APR2009,30JAN2020,0,0,0,0,0,0,11,7,184,3
0001070045,183217,INTERNATIONAL IMAGING SYS,,,FDATE,"CHINA INTEGRATED ENERGY, INC.",19FEB1999,23DEC2014,20,2,5,45,7,2,7,69,282,2
0001070045,183217,INTERNATIONAL IMAGING SYS,,,FDATE,"CHINA INTEGRATED ENERGY, INC.",19FEB1999,23DEC2014,20,2,5,45,7,2,7,69,282,2
0001070045,183217,INTERNATIONAL IMAGING SYS,,,FDATE,"CHINA INTEGRATED ENERGY, INC.",19FEB1999,23DEC2014,20,2,5,45,7,2,7,69,282,2
0001070045,183217,INTERNATIONAL IMAGING SYS,,,FDATE,"CHINA INTEGRATED ENERGY, INC.",19FEB1999,23DEC2014,20,2,5,45,7,2,7,69,282,2
0001444275,183221,LOT78 INC,30SEP2012,30SEP2013,COMPN,"LOT78, INC.",09SEP2008,24DEC2014,14,3,6,27,9,0,0,23,96,3
0001444275,183221,LOT78 INC,30SEP2012,30SEP2013,COMPN,"LOT78, INC.",09SEP2008,24DEC2014,14,3,6,27,9,0,0,23,96,3
0001444275,183221,LOT78 INC,30SEP2012,30SEP2013,COMPN,"LOT78, INC.",09SEP2008,24DEC2014,14,3,6,27,9,0,0,23,96,3
0001376321,183224,CHINANET ONLINE HOLDINGS,31DEC2009,31DEC2018,COMPN,"CHINANET ONLINE HOLDINGS, INC.",20OCT2006,25SEP2019,26,9,4,59,17,4,12,116,390,3
0001376321,183224,CHINANET ONLINE HOLDINGS,31DEC2009,31DEC2018,COMPN,"CHINANET ONLINE HOLDINGS, INC.",20OCT2006,25SEP2019,26,9,4,59,17,4,12,116,390,3
0001403794,183228,ZST DIGITAL NETWORKS INC,31DEC2004,31DEC2010,COMPN,"ZST DIGITAL NETWORKS, INC.",25JUN2007,24APR2013,11,2,5,17,3,2,3,39,178,3
0001403794,183228,ZST DIGITAL NETWORKS INC,31DEC2004,31DEC2010,COMPN,"ZST DIGITAL NETWORKS, INC.",25JUN2007,24APR2013,11,2,5,17,3,2,3,39,178,3
0001689240,183230,ALTERRA POWER CORP,30JUN2008,31DEC2016,COMPN,ALTERRA POWER CORP.,10NOV2016,10NOV2016,0,0,0,0,0,0,0,0,1,3
0001451219,183234,ID WATCHDOG INC,31DEC2010,31DEC2016,COMPN,"ID WATCHDOG, INC.",19SEP2008,21MAY2013,0,0,0,0,0,0,0,0,8,3
0001451219,183234,ID WATCHDOG INC,31DEC2010,31DEC2016,COMPN,"ID WATCHDOG, INC.",19SEP2008,21MAY2013,0,0,0,0,0,0,0,0,8,3
0001448806,183235,EFLO ENERGY INC,31AUG2010,31AUG2014,COMPN,"EFLO ENERGY, INC.",12NOV2008,18AUG2017,8,1,1,22,1,1,1,32,139,3
0001448806,183235,EFLO ENERGY INC,31AUG2010,31AUG2014,COMPN,"EFLO ENERGY, INC.",12NOV2008,18AUG2017,8,1,1,22,1,1,1,32,139,3
0001456453,183237,WELLTEK INC,31DEC2008,31DEC2009,COMPN,WELLTEK INC,17FEB2009,28MAR2018,3,2,0,10,3,1,0,6,28,3
0001456453,183237,WELLTEK INC,31DEC2008,31DEC2009,COMPN,WELLTEK INC,17FEB2009,28MAR2018,3,2,0,10,3,1,0,6,28,3
0001447051,183247,TERRITORIAL BANCORP INC,31DEC2007,31DEC2018,COMPN,TERRITORIAL BANCORP INC.,14NOV2008,07JAN2020,14,1,3,32,0,0,17,139,556,3
0001457543,183257,CAREFUSION CORP,30JUN2007,30JUN2014,COMPN,CAREFUSION CORP,31MAR2009,27APR2015,8,1,1,18,1,0,12,77,604,3
0001606435,183261,ENCANTO POTASH CORP,31DEC2011,31DEC2018,COMPN,ENCANTO POTASH CORP,25APR2014,25APR2014,0,0,0,0,0,0,0,0,1,3
0001444677,183266,FUNTALK CHINA HOLDINGS LTD,31MAR2007,31MAR2010,COMPN,FUNTALK CHINA HOLDINGS LTD,15SEP2008,01SEP2011,0,0,0,2,0,1,0,4,184,3
0001444677,183266,FUNTALK CHINA HOLDINGS LTD,31MAR2007,31MAR2010,COMPN,FUNTALK CHINA HOLDINGS LTD,15SEP2008,01SEP2011,0,0,0,2,0,1,0,4,184,3
0001444677,183266,FUNTALK CHINA HOLDINGS LTD,31MAR2007,31MAR2010,COMPN,FUNTALK CHINA HOLDINGS LTD,15SEP2008,01SEP2011,0,0,0,2,0,1,0,4,184,3
0001468328,183283,ADDUS HOMECARE CORP,31DEC2007,31DEC2018,COMPN,ADDUS HOMECARE CORP,17JUL2009,04FEB2020,10,0,0,30,0,0,11,136,480,3
0001421907,183287,TRIDENT BRANDS INC,30NOV2011,30NOV2018,COMPN,TRIDENT BRANDS INC,17JAN2008,22JUL2019,17,5,1,42,6,1,0,25,125,3
0001421907,183287,TRIDENT BRANDS INC,30NOV2011,30NOV2018,COMPN,TRIDENT BRANDS INC,17JAN2008,22JUL2019,17,5,1,42,6,1,0,25,125,3
0001442492,183296,LAREDO OIL INC,31MAY2012,31MAY2019,COMPN,"LAREDO OIL, INC.",25AUG2008,29AUG2019,14,2,1,35,0,2,0,25,106,3
0001442492,183296,LAREDO OIL INC,31MAY2012,31MAY2019,COMPN,"LAREDO OIL, INC.",25AUG2008,29AUG2019,14,2,1,35,0,2,0,25,106,3
0001393772,183302,WEED INC,31DEC2016,31DEC2018,COMPN,"WEED, INC.",14MAR2007,06JAN2020,9,3,2,20,6,1,5,18,142,3
0001393772,183302,WEED INC,31DEC2016,31DEC2018,COMPN,"WEED, INC.",14MAR2007,06JAN2020,9,3,2,20,6,1,5,18,142,3
0001467955,183305,JBS USA HOLDINGS INC -REDH,31DEC2007,31DEC2008,COMPN,JBS USA HOLDING LUX S.A R.L.,22JUL2009,30DEC2015,0,0,0,0,0,0,0,0,27,2
0001467955,183305,JBS USA HOLDINGS INC -REDH,31DEC2007,31DEC2008,COMPN,JBS USA HOLDING LUX S.A R.L.,22JUL2009,30DEC2015,0,0,0,0,0,0,0,0,27,2
0001462418,183312,ALTISOURCE PORTFOLIO SOLTNS,31DEC2007,31DEC2018,COMPN,ALTISOURCE PORTFOLIO SOLUTIONS S.A.,13MAY2009,10JAN2020,11,1,0,32,0,0,26,147,580,3
0001462418,183312,ALTISOURCE PORTFOLIO SOLTNS,31DEC2007,31DEC2018,COMPN,ALTISOURCE PORTFOLIO SOLUTIONS S.A.,13MAY2009,10JAN2020,11,1,0,32,0,0,26,147,580,3
0001450385,183317,CANELSON DRILLING INC,31DEC2009,31DEC2014,COMPN,CANELSON DRILLING INC,14NOV2008,16JUN2011,0,0,0,0,0,0,0,0,4,3
0000025743,183322,THERAPEUTICSMD INC,31DEC2009,31DEC2018,COMPN,"THERAPEUTICSMD, INC.",16AUG1995,07FEB2020,28,2,2,81,2,5,26,190,827,3
0000025743,183322,THERAPEUTICSMD INC,31DEC2009,31DEC2018,COMPN,"THERAPEUTICSMD, INC.",16AUG1995,07FEB2020,28,2,2,81,2,5,26,190,827,3
0000025743,183322,THERAPEUTICSMD INC,31DEC2009,31DEC2018,COMPN,"THERAPEUTICSMD, INC.",16AUG1995,07FEB2020,28,2,2,81,2,5,26,190,827,3
0000025743,183322,THERAPEUTICSMD INC,31DEC2009,31DEC2018,COMPN,"THERAPEUTICSMD, INC.",16AUG1995,07FEB2020,28,2,2,81,2,5,26,190,827,3
0001464423,183324,PENNYMAC MORTGAGE INVEST TR,31DEC2009,31DEC2018,COMPN,PENNYMAC MORTGAGE INVESTMENT TRUST,22MAY2009,04FEB2020,11,0,1,30,0,0,16,165,761,3
0001408201,183325,TORTOISE POWER & ENERGY INFR,,,COMPN,TORTOISE POWER & ENERGY INFRASTRUCTURE FUND INC,01AUG2007,05FEB2020,0,0,0,0,0,0,17,0,275,3
0001408201,183325,TORTOISE POWER & ENERGY INFR,,,COMPN,TORTOISE POWER & ENERGY INFRASTRUCTURE FUND INC,01AUG2007,05FEB2020,0,0,0,0,0,0,17,0,275,3
0001444837,183328,OCTAGON 88 RESOURCES INC,30JUN2011,30JUN2014,COMPN,"OCTAGON 88 RESOURCES, INC.",18SEP2008,03APR2017,17,7,5,40,11,9,2,27,125,3
0001433818,183332,NEVADA GOLD CORP,29FEB2012,28FEB2013,COMPN,NEVADA GOLD CORP.,12MAY2008,26MAR2019,7,2,0,22,3,1,2,8,50,3
0001433818,183332,NEVADA GOLD CORP,29FEB2012,28FEB2013,COMPN,NEVADA GOLD CORP.,12MAY2008,26MAR2019,7,2,0,22,3,1,2,8,50,3
0001367209,183337,GLOBAL CORD BLOOD CORP,31MAR2008,31MAR2019,FDATE,PANTHEON CHINA ACQUISITION CORP.,14AUG2006,21JAN2016,6,1,2,8,1,0,4,13,93,2
0001467808,183337,GLOBAL CORD BLOOD CORP,31MAR2008,31MAR2019,COMPN,GLOBAL CORD BLOOD CORP,07JUL2009,20SEP2019,0,0,0,0,0,0,0,0,302,3
0001467808,183337,GLOBAL CORD BLOOD CORP,31MAR2008,31MAR2019,COMPN,GLOBAL CORD BLOOD CORP,07JUL2009,20SEP2019,0,0,0,0,0,0,0,0,302,3
0000777491,183345,CH2M HILL COS LTD,31DEC2007,31DEC2016,COMPN,CH2M HILL COMPANIES LTD,15MAR1999,18DEC2017,23,0,5,58,2,1,33,180,1630,3
0001089029,183346,CARDIOGENICS HOLDINGS INC,31OCT2009,31OCT2015,COMPN,CARDIOGENICS HOLDINGS INC.,30JUL1999,16JAN2020,36,12,8,86,33,4,14,102,378,3
0001089029,183346,CARDIOGENICS HOLDINGS INC,31OCT2009,31OCT2015,COMPN,CARDIOGENICS HOLDINGS INC.,30JUL1999,16JAN2020,36,12,8,86,33,4,14,102,378,3
0001089029,183346,CARDIOGENICS HOLDINGS INC,31OCT2009,31OCT2015,COMPN,CARDIOGENICS HOLDINGS INC.,30JUL1999,16JAN2020,36,12,8,86,33,4,14,102,378,3
0001469433,183352,ANCESTRY.COM INC,31DEC2004,31DEC2011,COMPN,ANCESTRY.COM INC.,03AUG2009,26JUL2013,3,0,0,9,0,0,14,42,300,3
0001487519,183358,GRANITE OIL CORP,31DEC2008,31DEC2018,COMPN,DEETHREE EXPLORATION LTD.,18MAR2010,10JUN2014,0,0,0,0,0,0,0,0,4,2
0001468174,183366,HYATT HOTELS CORP,31DEC2008,31DEC2018,COMPN,HYATT HOTELS CORP,05AUG2009,07FEB2020,11,0,1,31,0,2,11,151,2720,3
0001415841,183368,CDC SOFTWARE CORP  -ADR,31DEC2006,31DEC2010,COMPN,CDC SOFTWARE CORP,16JUL2009,08JUN2012,0,0,0,0,0,0,0,0,100,3
0001262039,183377,FORTINET INC,31DEC2007,31DEC2019,COMPN,"FORTINET, INC.",29AUG2003,05FEB2020,13,0,3,31,0,2,21,83,981,3
0001262039,183377,FORTINET INC,31DEC2007,31DEC2019,COMPN,"FORTINET, INC.",29AUG2003,05FEB2020,13,0,3,31,0,2,21,83,981,3
0001452384,183380,SEAHAWK DRILLING INC,31DEC2004,31DEC2009,COMPN,"SEAHAWK DRILLING, INC.",23DEC2008,29OCT2013,1,0,0,5,0,0,1,50,240,3
0001452384,183380,SEAHAWK DRILLING INC,31DEC2004,31DEC2009,COMPN,"SEAHAWK DRILLING, INC.",23DEC2008,29OCT2013,1,0,0,5,0,0,1,50,240,3
0001465128,183388,STARWOOD PROPERTY TRUST INC,31DEC2009,31DEC2018,COMPN,"STARWOOD PROPERTY TRUST, INC.",05JUN2009,06FEB2020,10,0,0,31,0,1,14,140,600,3
0001451775,183390,DIVERSIFIED GLOBAL HOLDINGS,31DEC2008,31DEC2010,COMPN,DIVERSIFIED GLOBAL HOLDINGS GROUP INC.,10DEC2008,11JUN2014,6,3,0,12,2,1,2,23,91,3
0001451775,183390,DIVERSIFIED GLOBAL HOLDINGS,31DEC2008,31DEC2010,COMPN,DIVERSIFIED GLOBAL HOLDINGS GROUP INC.,10DEC2008,11JUN2014,6,3,0,12,2,1,2,23,91,3
0000880460,183421,PERFUMANIA HOLDINGS INC,31JAN2008,31JAN2017,COMPN,"PERFUMANIA HOLDINGS, INC.",17JUN1996,03NOV2017,41,5,14,78,6,8,28,139,672,3
0000880460,183421,PERFUMANIA HOLDINGS INC,31JAN2008,31JAN2017,COMPN,"PERFUMANIA HOLDINGS, INC.",17JUN1996,03NOV2017,41,5,14,78,6,8,28,139,672,3
0000880460,183421,PERFUMANIA HOLDINGS INC,31JAN2008,31JAN2017,COMPN,"PERFUMANIA HOLDINGS, INC.",17JUN1996,03NOV2017,41,5,14,78,6,8,28,139,672,3
0001465763,183426,MIRION TECHNOLOGIES INC-REDH,30JUN2007,30JUN2008,COMPN,"MIRION TECHNOLOGIES, INC.",13AUG2009,21APR2011,0,0,0,0,0,0,0,0,17,3
0001470244,183444,HEALTHPORT INC  -REDH,31DEC2008,31DEC2008,COMPN,"HEALTHPORT, INC.",17AUG2009,05MAY2010,0,0,0,0,0,0,0,1,37,3
0001467027,183446,CREXUS INVESTMENT CORP,31DEC2009,31DEC2012,COMPN,CREXUS INVESTMENT CORP.,26JUN2009,04JUN2013,5,0,1,11,0,0,3,30,232,3
0001317880,183455,PLANDAI BIOTECHNOLOGY INC,30JUN2013,30JUN2015,COMPN,"PLANDAI BIOTECHNOLOGY, INC.",16MAR2005,15FEB2019,28,9,8,62,16,12,0,35,193,3
0001317880,183455,PLANDAI BIOTECHNOLOGY INC,30JUN2013,30JUN2015,COMPN,"PLANDAI BIOTECHNOLOGY, INC.",16MAR2005,15FEB2019,28,9,8,62,16,12,0,35,193,3
0001470729,183457,PAGET MINERALS CORP,31DEC2010,31DEC2017,COMPN,PAGET MINERALS CORP.,21AUG2009,19JAN2016,0,0,0,0,0,0,0,0,3,3
0001373988,183480,ESSEX RENTAL CORP,31DEC2007,31DEC2014,COMPN,ESSEX RENTAL CORP.,06NOV2006,30MAR2016,12,2,2,34,1,6,26,138,545,3
0001373988,183480,ESSEX RENTAL CORP,31DEC2007,31DEC2014,COMPN,ESSEX RENTAL CORP.,06NOV2006,30MAR2016,12,2,2,34,1,6,26,138,545,3
0001373988,183480,ESSEX RENTAL CORP,31DEC2007,31DEC2014,COMPN,ESSEX RENTAL CORP.,06NOV2006,30MAR2016,12,2,2,34,1,6,26,138,545,3
0001353499,183488,MAX SOUND CORP,31DEC2010,31DEC2018,COMPN,MAX SOUND CORP,03APR2006,14AUG2019,25,2,10,53,4,8,7,37,222,3
0001353499,183488,MAX SOUND CORP,31DEC2010,31DEC2018,COMPN,MAX SOUND CORP,03APR2006,14AUG2019,25,2,10,53,4,8,7,37,222,3
0001353499,183488,MAX SOUND CORP,31DEC2010,31DEC2018,COMPN,MAX SOUND CORP,03APR2006,14AUG2019,25,2,10,53,4,8,7,37,222,3
0001353499,183488,MAX SOUND CORP,31DEC2010,31DEC2018,COMPN,MAX SOUND CORP,03APR2006,14AUG2019,25,2,10,53,4,8,7,37,222,3
0000822083,183494,PLAINSCAPITAL CORP,31DEC2008,31DEC2011,COMPN,PLAINSCAPITAL CORP,08FEB2008,11JAN2013,3,0,0,11,0,0,5,40,239,3
0000822083,183494,PLAINSCAPITAL CORP,31DEC2008,31DEC2011,COMPN,PLAINSCAPITAL CORP,08FEB2008,11JAN2013,3,0,0,11,0,0,5,40,239,3
0001310893,183512,BLUESKY SYSTEMS HOLDINGS INC,31DEC2009,31DEC2010,COMPN,BLUESKY SYSTEMS CORP,06DEC2004,18DEC2014,10,5,1,21,6,1,1,11,71,3
0001315756,183517,TARSIER LTD,31MAY2012,31MAY2015,COMPN,TARSIER LTD.,28FEB2005,29JUN2017,14,4,4,37,12,2,2,19,114,3
0001315756,183517,TARSIER LTD,31MAY2012,31MAY2015,COMPN,TARSIER LTD.,28FEB2005,29JUN2017,14,4,4,37,12,2,2,19,114,3
0001315756,183517,TARSIER LTD,31MAY2012,31MAY2015,COMPN,TARSIER LTD.,28FEB2005,29JUN2017,14,4,4,37,12,2,2,19,114,3
0001315756,183517,TARSIER LTD,31MAY2012,31MAY2015,COMPN,TARSIER LTD.,28FEB2005,29JUN2017,14,4,4,37,12,2,2,19,114,3
0001384235,183520,ENVIRONMENTAL SERVICE PROS,31DEC2007,31DEC2008,COMPN,ENVIRONMENTAL SERVICE PROFESSIONALS INC,08DEC2006,01MAR2012,0,0,0,0,0,0,0,0,4,3
0001072313,183523,AURIGA LABORATORIES INC,,,CUSIP,"AURIGA LABORATORIES, INC.",24FEB1999,14SEP2011,13,3,1,33,3,2,8,110,371,3
0001072313,183523,AURIGA LABORATORIES INC,,,CUSIP,"AURIGA LABORATORIES, INC.",24FEB1999,14SEP2011,13,3,1,33,3,2,8,110,371,3
0001355848,183524,GENIUS BRANDS INTL INC,31DEC2010,31DEC2018,COMPN,"GENIUS BRANDS INTERNATIONAL, INC.",03MAR2006,06FEB2020,11,1,2,30,2,2,9,108,421,3
0001355848,183524,GENIUS BRANDS INTL INC,31DEC2010,31DEC2018,COMPN,"GENIUS BRANDS INTERNATIONAL, INC.",03MAR2006,06FEB2020,11,1,2,30,2,2,9,108,421,3
0001469606,183526,ANDATEE CHINA MARINE FUEL,31DEC2007,31DEC2013,COMPN,ANDATEE CHINA MARINE FUEL SERVICES CORP,27AUG2009,30DEC2016,8,2,1,20,3,2,6,61,196,3
0001404636,183527,NIMIN ENERGY CORP,31DEC2009,31DEC2013,COMPN,NIMIN ENERGY CORP.,25JUN2007,19MAY2014,4,0,1,7,0,1,6,21,102,3
